"","","exprtTATwistRas - expras"
"ZoiA6n6vU90guD5Ieg","NM_183428","0.510106125042531"
"Nn97g3.URipIoLlKJ4","NM_001006664","0.560471754373513"
"fCH04QdVXk0USIU3QU","NM_013510","-0.335603350398798"
"BEV4l39U97t05l.v9U","XM_487678","0.588972938192448"
"02tEKusuRAgEi_migo","NM_013511","-0.192381150839896"
"0R7Qe7RJW24OO0WTdg","NM_013813","3.31531482169218"
"cl1Jz_KvS_qrIedLjI","NM_013512","-0.324442941658055"
"TgkOCsHL9eQHjp1FyY","NM_145506","-0.286072052116895"
"iowciIr0t3KbgddIUc","NM_145506","-0.321281398934001"
"9AUjKORb3JF7UqFFiU","NM_013514","-0.335257155110405"
"0lSt6v2.8VIV6R1e1E","NM_013514","0.0248098567767183"
"HaOHqo0K6Jq6I8KG4I","NM_013515","0.156909393417229"
"r5Ro4eqjQromrojwoY","NM_013515","-0.095455611503259"
"HUQM2rl9f6AT_F3fe4","NM_007935","-0.0232136378463768"
"31Wkmkpi6IWAda91OM","NM_027497","-0.407848901178633"
"9_7J67TRNO5OuaBee0","NM_007935","-0.40949069713152"
"iq_gFt4ewu_hF9Mmy4","XM_001472871","-0.421827718699628"
"BXQ59TXSVb9wV0DFRg","NM_053087","0.223632383065581"
"BYikHNOpS9BRURPcZc","NM_023580","-0.264437751980834"
"QUl4uneOo1fNgu3eLo","NM_023580","-0.166928953516598"
"3Uen2dQ_jcWaIoJ9GQ","NM_023580","-0.245675524074925"
"KoSVSCc_VNo30USUuM","NM_023580","-0.272161550672072"
"oTVeKcC9RQhbYzYYqE","NM_010139","-0.389824563450928"
"N5.V71x7RQNHRLeDNU","NM_010140","-0.535483159930463"
"QTBzlIuEC8.RV.4qhc","NM_007936","-0.204883478592299"
"QpKJaJNUOi00aDOA0I","NM_010141","-0.434771970393163"
"uv54_krL0A_QvlCJ3g","NM_010141","-0.35798173080352"
"QJ3Un_nBUNYkTQifS0","NM_010141","0.0106812147344408"
"Woenglu6TooC3e1ze4","NM_173447","0.0183328097636624"
"Tp1XuJA5Kg1iSBDa8s","XM_204072","-1.57628593697817"
"04VRSsJIix1dVSguig","NM_010143","0.175250639127674"
"ZtUopKCqe0oVrjsNPo","NM_010144","0.245030566898231"
"o4pJSnS6C7Al50ot7g","NM_007680","-0.0487881904501597"
"o6fySSV69fVLTHzoI4","NM_010145","0.869602127732009"
"ZVFUsoKzqktS.MH_QU","NM_007940","-0.41130185767679"
"6ntPltencNPp_2vpA4","NM_007941","-0.156301583038961"
"owsB_.eICO3y0lfeHE","NM_175266","0.0615641160656644"
"xe4ORd0jQrKAz97x1I","NM_175266","0.354044341926862"
"Zu1H3.zPRe4ORd0jQo","NM_175266","0.408794628219997"
"6t0te5VS9eiZRUXE3c","NM_010147","0.340256009258921"
"6.z.X_HQ7i1CuBHXFI","NM_010148","-0.46355532763255"
"lRG5RTlffjgxXgoLRU","NM_010148","0.0187192344483265"
"lBfCdQoRUlF5Sdd3k0","NM_010148","0.00635658383285431"
"okRuUU5X344MV4KC0U","NM_010148","-0.0983527409115599"
"NEAH1BDBAVZJdy_X.0","NM_010148","-0.315170632801753"
"WSSblrKZhXVZdrSbfU","NM_027984","0.480300191339699"
"Eqh03jpVx1RVziBJfs","NM_010149","-0.305035161037719"
"HVEMANJX3tZR7oUjlc","NM_013717","0.316383238411323"
"xE67t_P5Xe7ygw7Z00","XR_032670","1.18617555144362"
"NWegneemugTuArjtJM","NM_029735","-0.252965657745028"
"fQjR_n54iREZ3djVJY","NM_029735","-0.546813374331444"
"KSSxLnd6BHgnPxTuTQ","NM_007943","-0.518198952349207"
"35S3eKzjrjS8p319Q0","NM_007944","0.525386576247882"
"3re3laCuUi38FA0e9I","NM_007945","0.326385301427647"
"cALjiGOq9UmVbKEEtk","NM_026146","0.461658285808545"
"oXJxF7qyd.xRWJXFVA","NM_133191","-0.472423824704848"
"BEopfq4XnrMizns9.c","NM_133191","0.193825322522031"
"rJ5I57tRKKdRo1KVp4","NM_133867","-0.488010983744799"
"lUfF2oF3yMkTzg0kUo","NM_007946","-0.531878877665191"
"6Aq3qTTt8gVQEdp3u8","NM_133245","-0.676053165860746"
"odL3apvXeXKt0tL7Mo","NM_022313","0.0575249950041385"
"QeiFxKmziSCUlhdfOg","NM_007948","-0.237393810889962"
"WKVdoV4k0kRCN4lZnA","NM_007949","-0.184505213610556"
"lngBS0u4pfB5fbq1ys","NM_133658","-0.458921405915609"
"EnJ6TooIonpvdRQIok","NM_133658","-0.43218426802429"
"Q5EqfrKXiEoee_ffVQ","NM_015769","-0.0669799691245174"
"Tg8PnxoQj6OKwwKnXQ","NM_015769","0.215143669530384"
"HDaedI7l4fLiIV106g","NM_011729","0.295628626805382"
"xijjihAlCHtcuHnIXs","NM_011729","-0.363779174188108"
"6upuDoC3BW793vSbWU","NM_133362","0.176434752770344"
"rv5LwzSf4y07F_Ey4I","NM_007950","0.27366522880211"
"3oU7gKiu5jvJfefqNc","NM_010155","0.117490154655735"
"xJGUSVB3V6JFiPXiJ4","NM_010155","-0.569206795401358"
"QKUoU7gKiu5jvJfefo","NM_010155","0.0297096189041071"
"HpcERTs47T_CoBxe78","NM_133659","-0.278078275649123"
"3bS6X3TnXn.XNovks8","NM_025516","0.538913000806781"
"TpdPh2dNxR1nalNSCA","NM_025516","0.490868529229637"
"6e2Lef8JLiZHBX_6q4","NM_007951","-0.397842222790647"
"EuqEK8tMyXeoC3S4AM","XM_001478939","-0.169267395860588"
"BVIkexjl1IU5QjDRJc","NM_001034862","-0.0332529898046676"
"ZW6fUv3.uTd33Se5EI","NM_153592","-0.200732855722417"
"ZkP.0u5VCpPDiX8weI","NM_153592","-0.186806308734859"
"KaXuqW7t_4C4jJbnx4","NM_153592","-0.242131437679639"
"lSm4SAI6kmtwqHSnvA","NM_012016","0.664195472623584"
"oVZKL65zIrKhx5Stfg","NM_026129","-0.704220244297096"
"uoeB96cIJB5YSBEeJ4","NM_133660","-0.28236991991632"
"id7jexBFfNw57X_W9k","NM_027102","-0.747998528824455"
"Koogl5IrAHkKhY54CE","NM_001081222","-0.527689558236595"
"iU6_3TnU0sh3ARac4k","NM_028039","-0.0556878228174584"
"EpS08IoyoBqRKItKRE","NM_016903","-0.267154862818111"
"KVNIbylHJ33x5sX93U","NM_016903","-0.260280282236153"
"WgC0et3sDFRHnVYAjQ","NM_016903","-0.115798793095224"
"Hnu9_qQAJ.y6M.qFI4","NM_016903","0.0693414105910204"
"xi_4Ox26gjW4OwmQWk","NM_023612","1.0701193707035"
"x5bk6AXoqJ6zbnQsTQ","NM_001014976","-0.450699983538576"
"TUIlFOB1SqXcrqpTMU","NM_019585","-0.539627481263545"
"KRFAudJ6deeRqkiN2Q","NM_207687","-0.111452832293235"
"0LndkBV57ZegALlQnk","NM_207690","0.391677746492094"
"EBLaIJ5oRynGGCUJ2Y","NM_207691","-0.0961212734978574"
"9ROXPnq74OEhDfOySI","NM_007956","0.468981531016627"
"uXn6fEwcjz2t7eDutE","NM_207707","-0.317167741002925"
"WPz.6v6UqKZKlOqQlI","NM_007953","0.0428069822598527"
"K.8FpLX257dFVezoTs","NM_011934","-0.791308531092587"
"NrP.kTu8M064846UCU","NM_028680","-0.43391210732494"
"WERMLiq4BbJeR1cl3k","NM_144866","-0.981493130425566"
"0OPVyRU8dwMc0eSehs","XM_001477065","0.113529268047579"
"3kvrn1Ynnvjnp.vVDg","NM_145615","-0.177399475602046"
"u26c8ECNSCdQ.1K6SM","NM_145615","0.352067835102348"
"ZjUgnUP9SukjzoMvkg","NM_145615","0.103534003525365"
"WQrd7jS7oIlV0mdJKI","NM_026695","0.14216759975997"
"H3ohX2XgnlZ7rh54XA","NM_026695","0.305247034282949"
"ioEK46P2PEjA50ge7k","NM_025794","-0.249308622051887"
"EnEZ72AzClN_UajHqI","NM_025794","-0.381653022447875"
"r5Azme6rUh1FdePbVI","NM_023154","0.349250309538451"
"cURGvch_OIvqRJef8A","NM_175443","-0.561386956993164"
"iHR4wt_0tfzSehKI6c","NM_001038642","-0.367983720241583"
"3d3XJTnuTml93vqtzM","NM_001038642","0.124652087491803"
"NUThPlC.BeLftJQTho","NM_011809","0.084906734963484"
"KPA.oqD._SW9lybpfQ","NM_007960","-0.822276096712344"
"3_SW9lybpfSvjILUjU","NM_007960","-0.806620834277786"
"TSB_p2dKC6FKA7LjR4","XM_001475093","-0.508802583238873"
"HYL2e6dF7F9L0n6XeU","NM_008815","-0.57946567012729"
"xoP57X4R1ET7vXRu6g","NM_023794","0.684681524311326"
"rhZKKbjoJKYnKrp7Ao","NM_007961","-0.261549704341759"
"0jXHl3l1cucoMKk71E","NM_007962","-0.234302628040554"
"0vfKARd2KBFNu3KLhs","NM_021292","-0.135667012271258"
"cdSVG6vre1tzNMSfks","NM_145920","-0.311736386162068"
"0ntdTy9907lIonwEhs","NM_007963","0.130777927269506"
"BZ4ntdTy9907lIonwE","NM_007963","0.326131072329582"
"QAK0CQspCZSWaJBrh8","NM_010161","-0.718313563324269"
"0rrP1TUb_dI41At4Tk","NM_010161","-0.424925914988535"
"KV9XUiCJ4TrDU_hOQI","NM_007964","-0.216534825729068"
"lQH0HXo..Ls3hEgRas","NM_007965","0.46924362652171"
"rqJR8oHXsdNfMlLv4o","NM_007966","-0.78494745796982"
"foqlwgiSw6uK0BOU9Q","NM_172857","-0.130322097279418"
"i_lK.Szih9l1XIl4hE","NM_133798","0.0272170315829054"
"i6Ur9LOKH2XVciXiEc","NM_133798","-0.226941258384111"
"WR1SJT_lK.Szih9l1U","NM_133798","-0.0179720629279139"
"KqvQ46HYInuQj0greo","NM_016857","0.0454878941963415"
"uMBbkwpdiuwgpwTv1U","NM_198103","-0.197894522358231"
"urF5rSekFN34BDuWgM","NM_025644","-0.523474157986843"
"rXl93oEQpUTd0JJAv4","NM_016699","-0.230359318923441"
"oWd7dfw5ELu6_iIK64","NM_144886","0.748774237737731"
"QCjqHqRVepS.6i4Ad4","NM_144886","-0.563209732604998"
"TSiRClivkdJ6c6u1NM","NM_175399","-0.431209843945995"
"xnnTtRRQqnc94Z4nUE","NM_138586","0.784776048682129"
"3kSBQJHoSd76Ar8ApY","NM_028274","0.770741683368128"
"cYi2r16rj93UeRvr5c","NM_001081188","-0.0648053317814163"
"3oeTi2JrBiEQILiQnE","NM_027148","-0.260015781232319"
"6ngffjEe.t.BPOf4MA","NM_019393","-0.416234060155076"
"6lnjU90jinoVrXfwIU","NM_010162","-0.106203111900911"
"Zi04lSNRJIkSnlCO3E","NM_010163","-0.265947129701109"
"KHUb6XgB_p76SOp42U","NM_019578","-0.356450234777908"
"0KIMeFFQvUeQhfVltI","NM_021388","-0.352353081514574"
"6rRHScXLdJ1KlKEn_8","NM_018788","-0.00278394676715443"
"itTe3lX9AU4kQK3xvo","NM_018788","-0.404930492666859"
"llUpTWoTroYsTQe4ow","NM_018788","-0.0833755325890122"
"fW1xVJ.0SBSxVSz9JU","NM_010165","-0.202659605121556"
"xtN0xTipXIRSAcnKpU","NM_010165","0.233340302670625"
"iUp.In4fXeIHoO6FfU","NM_210071","-0.428885514022064"
"6b3ifVATcBRiqiBVn4","NM_010166","0.116936226360239"
"xXncSXKK5.VT4gT8SY","NM_010167","-0.715561501241342"
"WaiS3eR39RFf95aZ78","NM_007970","-0.629925625021619"
"WUkQtNW8CFeDktl2uU","NM_007971","-0.790050107995953"
"HFRJYhVChJK1lQ8CS0","NM_007972","-1.35781434630243"
"Wfht3jghHqMeHfUewU","NM_028066","-0.708332000390333"
"QdMHGeZ9IbdAfQUHac","NM_172647","0.348531714833859"
"3QdwbkaIZT3V6jn_Z4","NM_021489","-0.514628679450398"
"BpSbx34eChIqRUDX8U","NM_028784","-0.600527873676086"
"xdOq4KO4WgqgMafcRk","NM_010168","0.621943878980939"
"Kwfr1rvp43Q8eHV7Vs","NM_010169","-0.848067425806422"
"ltL.V012NMtfVOCSpU","NM_007974","-0.0909800840417585"
"3XtSf9C28Clb31fPdA","NM_010170","-0.469063286064993"
"0kS7I7t5ETM_zuXmrE","NM_007975","-0.589086811936817"
"WfK6rnqGverJEr39MU","NM_001039038","-0.298089173105124"
"TQI3hS063QyTqRe3n0","NM_172822","-0.656707539944867"
"u7sUUW3pJ.KA.7ukwI","NM_198605","-0.483204696473717"
"xnuSc_tE_q7EUq3VLE","NM_010172","-0.0453765463192468"
"r_lp_rSiXHzpDHp5VM","NM_145634","-0.659958359443976"
"ipJKH4nlKhMoM8ad5Q","NM_146129","0.422201008225375"
"o3lKjVXV53RX9Y9FC0","NM_146129","1.03015049613354"
"usdKCcKCquqL9KUNyk","NM_001033538","-0.13067523751059"
"0ttL8_tKSuEPwUO0l0","NM_199467","-0.58268578423226"
"rSRvtNQ_PXFdHS3eCg","NM_199467","-0.538476592548814"
"oJBng0kb7TUPj1xXR0","NM_199467","-0.415579137534028"
"fu14jXuCM8SUO7ke0k","XM_001473961","-0.356138233849806"
"BxSTv7gIvXz9SS0I6U","NM_007977","-0.0985188692413841"
"T4PdyFRTx0dnN9g9FU","NM_007977","-0.809418739494275"
"QorX5cnKpIAJKoT8UU","NM_177338","-0.103916108062723"
"T1giBJ9SXn1bhHSSRE","NM_001080769","-0.380816311652032"
"l7Xbqj8_5ME.nKuExI","NM_172606","-0.110684685505527"
"EhItBHrsQtIPRDcLTk","NM_001033878","-0.782477446533371"
"0_16GSKpGIgMx1WbUs","NM_001033981","-0.568090968089999"
"K_n_7lyQvHwPLldQ9Q","NM_007978","0.0445498024311171"
"EeeHecG9Rx__Xf_35A","NM_007979","-0.386434918467643"
"lLV_CRLi24U4MIklSo","NM_001034060","-0.0177672552122363"
"ZelUDgsnrSOlf3DXOw","NM_178086","-0.326329385986029"
"EV09Rd3d94fpf.H3ck","NM_010173","-0.180158670918173"
"Klx7_UhH8UCnlCtfnc","NM_010173","-0.286602311123774"
"Q6iUKBCz9CCLoth8Bk","NM_010173","0.139779061122617"
"KS7riR2h84gopuF6ec","NM_010174","-0.401932052689643"
"KlW0.Cfl8Db_B.tB0M","NM_010634","-0.244191730618805"
"c32u6KyAPMPcI7vHUI","NM_021272","-0.543337996075438"
"3UUQIH5Z0ICUlUqEuM","NM_011598","-0.565289602333125"
"rkqleHlEfolQwFPt0k","NM_010175","-0.412127657137585"
"EXgRdJND1155wwqftI","NM_010175","0.102684487977326"
"rVpu0T._xJ0oNQDp3U","NM_010175","0.119909356728588"
"9Snh4rufElernL7g6I","NM_010175","-0.125648609686596"
"BJcO0s3u7lDnvFE164","NM_146094","0.344469715126959"
"iVR64Ld3mUJOk_DFKI","NM_019699","0.594591552366495"
"xro6pwtG7ecofCnn4U","NM_021890","0.310037679423655"
"unbtHS9DtEfeXfkI_c","NM_007983","-0.179271768713507"
"Zh.gjn0g.oujhogs.o","NM_007983","-0.258118574561653"
"QcF7V3i6D_n0cSr9cU","NM_007983","-0.349855645755502"
"KaC0QhEV_XzijTnFHk","NM_010176","0.627817166776502"
"ikdS_P.H6gLXUXQJSM","NM_023480","0.116167354961178"
"3VXqV5frxQoxTJI1EQ","NM_029629","-0.128202417610058"
"okr0gile0FdSATiHrE","NM_029629","-0.295815144396076"
"BI5TC6fZMYsRnoD46g","NM_011810","-0.106269700969278"
"QuhQFHBNUQSwX4ey8E","NM_011810","-0.422246975695963"
"WojMkUpEKH5ecRFSGo","NM_001038658","-0.380693645046564"
"B4ku7qe4V15E3nOIFc","NM_007985","-0.150569843922877"
"E6EnrSGX33y3fnehVI","NM_001042673","-0.325240925842532"
"Q9VLq.RK_3BdStXr0o","NM_001033244","-0.16744394868456"
"Zt6iAF_DoFxe4IjoOc","NM_025923","0.0969140453100081"
"3kIvu7EFF9_S.eQIX0","NM_025923","-0.168867688658049"
"HoUJ8BNJIBO5N_79So","NM_025850","0.254079210615014"
"0e.l73cqSerZ7T1fTk","XM_001473941","0.287670152176414"
"0ei7eV0fhI6tx.KG0Y","NM_001039189","-0.237572763351336"
"9ptfTXjvNFA.ieFOV4","NM_011811","-0.256087106183221"
"NdWr_I01On56Eg85J4","NM_011811","-0.0546856181173432"
"uu5dypyqK_gkbvn4t8","NM_025648","-0.139547594304573"
"9RXhUgxQuQuQFIfceY","NM_007987","-0.378370655353363"
"rOUHs_E_kHXru93_Uk","NM_007987","-0.477809161682307"
"Tkii6K_foIoo0IgCyk","NM_007988","0.555820837949614"
"9CFeVAq65454iBnpP0","NM_023229","0.419702135307876"
"9FRRrXlBKFKQH8HUQU","NM_023229","-0.117297022291964"
"f5ESSOKOW5EzskJHkI","NM_172422","-0.532020031093431"
"TFcpS7psileFHegsko","XM_001480467","-0.0945165938394723"
"0V3LKs0ohpdoKgONSQ","NM_172571","0.32889826769321"
"WuleBlRF9eaDooR.uM","XM_001472872","-0.331179935326682"
"xJ6yK56fULeOlote3c","NM_133754","-0.620879030080593"
"lsVZQUpYTTfYTRIKgU","NM_010180","0.225915429055394"
"TFB6nf7v0L46eeyLpk","NM_010180","1.94357265764206"
"3pPnChQ_Ci.0CSHUVg","NM_010180","0.332123293633942"
"cwfDTnievrfi3cVyKg","NM_001081437","-1.76567826095149"
"TYpyOuF5AegElMqp94","NM_001081437","-1.09712525846581"
"6vfu6PCnoql.eiuAwI","NM_007993","-0.581316976397163"
"cyE29UWI1FIKRS206o","NM_019395","-0.490463620414284"
"rrSBJleecKEq8glKrA","NM_007994","0.301428694186717"
"EXdXSH4l.EdKKv51CQ","NM_001005866","0.127986810194542"
"65hJ6FOmHe.hdUh_uc","NM_013911","-0.743937752396611"
"ZqdP9C6K7ui9KnWK_k","NM_013911","0.0208109250827011"
"x9xMTr4ikyKkqkKiTk","NM_013911","-0.291675135270399"
"E7RZ6CKcujha6c6YRs","NM_013911","-0.238436812234489"
"9eQtTd1pJp0gDtd7rU","NM_177076","-0.238543500676657"
"l.ItdRJBOIhTogFSIU","NM_133940","-0.601249706839221"
"3O_qEea9CL6dgHlZJ0","NM_133694","0.0917666336119716"
"HXdn59J_qHdl51.vTo","NM_001033312","-0.0272780110545279"
"l4QgsN64lOhg6lujiU","NM_001033312","0.0373680231630162"
"rOknPkKLKpZq3F57wk","XR_034455","-0.230247305856318"
"9JIeeuU6lKzL9HiGlw","NM_001083319","-0.250039129062496"
"QRsqOIKAIWFSJ1EcCk","XM_001473206","-0.0994128573704725"
"NX3vVI_MEKe7yJ0GYk","NM_172988","0.124843112364543"
"TqLgC3hQiHoYsf_9dI","NM_178729","-0.20974354915078"
"lnns3wXote2_XVWK3g","NM_013909","0.496799717036952"
"99inmcq0dcmt7tN5Ts","NM_013909","0.504073846832934"
"6qgeqtzgJNSFDdKRTA","NM_015821","0.0959121025767651"
"Hhfno4oQglTes7i91I","NM_015798","-0.7557338903703"
"fYLhVIfQmUnmIwgAwk","NM_015795","-0.460279879869042"
"fQr9DwErPiS6blHuC0","NM_015792","-0.297616709426814"
"ft94p7h1G5wKJT3qeQ","NM_015792","0.221809810360773"
"c_etqgKeDtaaTZerrs","NM_015792","0.0714256490286527"
"rejVmdck_5eXQLqR0M","NM_176848","-0.537378263694439"
"Zk66i3U_er959j9f.U","NM_145564","0.197168124437454"
"BVLingvd_yA9f16sC4","NM_025785","-0.145615872111975"
"0VEj.dQEPqC5ci1KVY","NM_207238","-0.498772882778661"
"ifsHoAl7fme0l14OtE","NM_175127","-0.427848981044226"
"01IXKZxOEcTym_jZ.k","NM_212433","0.18824163217414"
"QZx6KMEBnAqjuggtSo","NM_020593","-0.437151324851959"
"rs5jSu.o6QF6jvk4sc","XM_125493","0.0106740215033572"
"rhKhPC4.tS8D3pPrCY","NM_027968","-0.428508627175864"
"6OR.IDgZEXXR6rVrZU","NM_133765","-0.162185547260849"
"NmRVaLfbXv44oWf6P0","NM_133765","0.573801211662195"
"xXfdf077R17KgWopSc","NM_026346","-0.534028849833433"
"oCiDe9JJeBxhtklCCI","NM_026346","-1.02077485229346"
"BAT3lJ579V2kpQ4nik","NM_026346","-0.924772169832785"
"QhLeQwwLiyUG6uVJLk","NM_001033156","-0.172921766670598"
"08Vyl7OdvVuIuuHkhY","NM_030236","-0.116402089003044"
"oXU0KE9IrRSkt1EKo0","NM_030236","-0.253412762312553"
"HxXKXs529W4i64eSFg","NM_030236","-0.0944638304077721"
"WiCfnyqOnv1BJolEus","NM_025386","-0.313028812785202"
"fi3cRKBfqfoPqKV6dI","NM_134136","-0.285519101424827"
"EhtP4KSkDb8kutu9.0","NM_134136","0.194327653149294"
"uiil.cehJxRJ6v3hH8","NM_134099","-0.00563648241788783"
"o657i479UxB0quUpp0","NM_172518","0.408710687819854"
"Kp06EIJIO4LHFQIQGU","NM_172518","-0.205794827782126"
"QADhJqijeCi1KsKCXo","NM_172518","-0.138071988209481"
"BqJtD0RHFV_FckUdTU","NM_173401","0.178235879144422"
"iSlLq3g.ZSj331H_q0","NM_175530","-0.0121809487037154"
"BqQlTQdLLjL6RUSd4Q","NM_015797","-0.407543956996879"
"oXUoNPrrgzjiKWMeXI","NM_153195","0.491523202258572"
"ETqtHnczEMIFRfyj.c","NM_015791","-0.117124456863028"
"cdoCl3siURSTtHnk4k","NM_023605","0.405673014277893"
"HAOnlsZalZLz5Z5euY","NM_023605","-0.0794067185039671"
"9QEKiDC1XfSmf1SukY","NM_175401","-0.92294178539713"
"rN7_Uqeqaoqfvx4TEU","NM_013890","0.0324045698106241"
"opLnxEU1IWCFi3rU_c","NM_013907","0.465327717360548"
"NxBdRt8h.SBU4SJJXk","NM_013907","0.759370422117009"
"oS._ceLpeS6Hurnk54","NM_013908","-0.270548233940383"
"cOOD.tQe7IQzHVxX1U","NM_080428","0.0292985475251566"
"ZVKNHcPSOET9cUjCdU","NM_144960","-0.354273813626741"
"TtcCclVCtz1fP6UfXU","NM_013517","0.343668751840692"
"E6u7iSekE7iM3lV8l0","NM_013517","-0.133390005700425"
"xru4knpBO4jN5VfJd4","NM_013517","-0.0453925131501629"
"flEvhbhcwYINaCNXps","NM_028632","0.0281170271861075"
"EpOIqFqMOhRLRKKIxE","NM_010186","-0.282965775166313"
"QRcdH3Qk1YJXo4IBIk","NM_010187","-2.22286263827363"
"fiAV9SKCyuLEhJXeqk","NM_001077189","-0.581562352033606"
"HV_k_oAkJSApSjcu3U","NM_001077189","-1.33822868385661"
"ZURJfX_AkHxCSlqO.o","NM_010188","-0.595744907185177"
"6On93SaY4d64Xvl66g","NM_010189","0.57914404888133"
"WnSUHXW1EJKV6X8s98","NM_028715","-0.371806978424383"
"EX1539te9.QznfSH10","NM_175684","-0.324772277176526"
"c93UpYMFabRTkStKnQ","NM_199012","-0.563095740101197"
"N90AxFTiyvqsnuR3S4","NM_139309","0.00279056418396983"
"E0GpnH7enVOIvOaOk0","NM_007995","0.139204688350777"
"rod6umOmNf1ufJT51w","NM_144559","-0.157010032492085"
"cJ3Xa03rTonioft7cU","NM_145141","-0.74922189462093"
"cd12tN606J4qH7e3F4","NM_145141","-0.571199843764421"
"r54QOAuJz0Xmcz0FFk","NM_145141","-0.757260589852457"
"66euvS7ecYl3XQSZSM","NM_134469","0.421778028494474"
"B95CeF1S7p_KUKKgXg","NM_007997","-0.130881267490792"
"xUJ_i01UESKlq_4O1Q","NM_007997","-0.312230113508844"
"6dvTzvPhpXp8hlgW5U","NM_007997","0.202202600728846"
"lU.1IogiCYrrT3v95U","NM_007998","0.136948892082175"
"91rG1NV4SCKQ_CI6Ig","NM_007998","-0.0145811480516613"
"rlNcN_Hi58.zAvh7t4","NM_007998","0.0976926608077999"
"EheqXgT33qKvDEmrVI","NM_010192","-0.145837393538416"
"HpfBcekoV7X_w70WRU","NM_010193","0.128456134466086"
"KRSTU8n4zT51T6cCT4","NM_173423","-0.292895752103414"
"0FE_S7fnnbtNuDTINw","NM_173423","-0.183196041578594"
"3gP4H55eeLUsvuSouI","NM_007999","-0.155578724760462"
"NkQwq3J6kr6i9Wq0KM","NM_033522","0.0580330732605265"
"ongngkvriP9fob556Q","NM_001037997","-0.00938375657648116"
"N7qee33lEpXXa_ucwE","NM_001037997","-0.122239428159315"
"EJNN5SidRLNZCaTa4g","NM_010194","-0.0169851272556496"
"ZoqJXigl.XuSejcFFA","NM_021564","0.120504227849246"
"EU2eo_ThFGwXWm7PwE","NM_183171","-0.100500004957264"
"3Z6j5OEUbBdabs.Abs","NM_183171","-0.481290851250605"
"6ioTg25O__._Eu6e0s","NM_199448","-0.335308219163229"
"ieroIoKjxUqegeJ6gc","NM_001033316","-0.0535870509988676"
"fYLnxSkZ5Fb9cF1.Ls","NM_010196","0.712901685183664"
"BmC58UpGeRW.XBdfy4","NM_010196","0.674216012529969"
"31JIRKV.X0oIxRQu1Q","NM_013710","0.655288593737039"
"BVdepxvujjOXCLkjeU","NM_139232","-0.179438766623419"
"iMVdepxvujjOXCLkjc","NM_139232","-0.693905754516373"
"ZwCChA10BySdoETSRA","NM_139232","-0.561086156769512"
"oaZ6CAd6dtNCpAsdxE","NM_172731","-0.349106138921501"
"opnoIB3p200KkCx3EU","NM_172731","0.00228886835223552"
"oedAJbkIOBHliEDWVE","NM_053072","-0.525781969805589"
"0uaAuamC7MwKsaIWlI","NM_010197","0.447295579340613"
"ceOOtPsl8FtBctFNas","NM_010197","0.567707217940889"
"ZpHnUU54Lu8lGrEiTM","NM_008002","-0.503612258687167"
"6Lu8lGrEiTOHvhNIdc","NM_008002","-0.276155206383006"
"fgqC5ei.GuI78dBTLk","NM_010199","-0.561802425571713"
"NdF7E7ELXXtPo.pG4E","NM_010200","-0.314719711086394"
"BahehIKUx799Q7ecIk","NM_008006","-0.722209951175613"
"ceJOsiX8SpYJVJzm14","NM_020013","-0.525766700980813"
"Q7K9aiZNiiBpxBExl0","NM_023304","-0.542539258130799"
"H1HR.9ebuhfrrauSqE","NM_023304","-0.188121485734897"
"0nnqOf7SONCVREBxIY","NM_008008","-0.0308417148392008"
"NJIl5n2L10HFZX0Zkk","NM_010205","-0.171065396447804"
"NidT_RPfXQTvEphNOc","NM_008009","1.32681557580804"
"Z0nAOwEbN6tP6V9N30","NM_028263","-0.483074720828153"
"Wood7fd04lvF4ole3k","NM_010206","-0.405444590318406"
"NXwz_spHUvLgel5CTo","NM_201230","0.149563383685924"
"oCAJpEhiOLSNjs_JK0","NM_026218","0.493210114960338"
"or3rWVqOqWIYur9Wxs","NM_026218","-0.445879439997827"
"EQ5ILnp3vQ7hojo56o","NM_201601","0.618294343493196"
"xi4O7fXtVAShJFKBcc","NM_201601","1.01297160159408"
"EeiOOKGESMnWCG_0uI","NM_010207","0.429688243982971"
"uJ1J21ojh2u9FThecU","NM_008010","0.945307581475678"
"KV6s0olzTQXh6riS5I","NM_054071","-0.35167920723014"
"ldTaIKEkk0TqqNQEp4","NM_133862","1.46432210422426"
"ZGEHFCgHueKCJLenro","NM_145594","3.01479984029376"
"W_XtGAYgJTd3gCywZI","NM_008013","0.374673690762418"
"WXe6IJ6yeE5d7_gFKI","NM_010208","-0.350840763369145"
"u7vkdJinHqI59LtfRI","NM_010209","-0.645378159167979"
"ZSF4iqBwmIJII6J6Jo","NM_028429","0.00381481372781423"
"3lHLPOfU0Y4QMpyfVA","NM_010210","-0.622944237578363"
"f2iuttNfRKSh6v9FV8","NM_001077362","0.551654568128972"
"ur.RVfd4Bko_XXwex0","NM_001077361","0.893133043062043"
"9mbpkiPaO.39MFKQ54","NM_010212","-0.569801773585404"
"ilXHm9bnOEEX2UEXuc","XM_001481256","-0.303373383879012"
"u5KR6hwkCdetyq7iuc","NM_177699","0.14300888327133"
"oS_8IwTqkO48h0iHq0","NM_175276","-0.556128396867714"
"W.uhduiC.ugV5Z3hR4","NM_021438","0.508097014998093"
"HkOmnK49VL0eEDh_yc","NM_010216","0.242137639333312"
